date,tournament_type,home_team,away_team,home_score,away_score,home_elo_before,away_elo_before,home_elo_after,away_elo_after
2013-11-19,AFC Asian Cup qualification,CHINA,SAUDI ARABIA,0,0,1776.8930365191181,1713.8133209415892,1774.737967854873,1717.045923937957
2013-11-19,AFC Asian Cup qualification,KUWAIT,THAILAND,3,1,1726.6570366279016,1567.0355861587707,1737.9506108190967,1559.5065366979738
2013-11-19,FIFA World Cup qualification,EGYPT,GHANA,2,1,1795.3440559621542,1847.345262187498,1824.287863784643,1828.0493903058389
2013-11-19,Friendly,ENGLAND,GERMANY,0,1,2034.2829125615021,2157.7624639408555,2028.7486415629983,2166.063870438611
2013-11-19,FIFA World Cup qualification,FRANCE,UKRAINE,3,0,1970.867645030428,1945.7195698325334,1996.4733839436374,1928.649077223727
2013-11-19,Friendly,GIBRALTAR,SLOVAKIA,0,0,1066.4145135563422,1737.0388914809166,1077.9195201291534,1729.3688870990425
2013-11-19,Friendly,HONDURAS,ECUADOR,2,2,1864.7915719654152,2012.621396396194,1869.6101005452126,2009.4090440096625
2013-11-19,AFC Asian Cup qualification,HONG KONG,UZBEKISTAN,0,2,1306.2576017019655,1783.885189912369,1304.6704870592682,1786.2658618764149
2013-11-19,FIFA World Cup qualification,CROATIA,ICELAND,2,0,1888.4828016125261,1660.7312306019853,1899.692890671118,1653.2578378962573
2013-11-19,Friendly,INDIA,NEPAL,2,0,1288.1525141811117,1035.143330176901,1293.1424504608567,1031.8167059904042
2013-11-20,FIFA World Cup qualification,NEW ZEALAND,MEXICO,2,4,1668.1057095514261,1942.3169478092545,1662.086161123615,1951.3462704509714
2013-11-20,FIFA World Cup qualification,URUGUAY,JORDAN,0,0,2085.4936282706067,1770.6068317982617,2073.9838705462234,1787.8714683848368
2013-11-24,Friendly,SINGAPORE,CAMBODIA,1,0,1420.7632594904937,808.5727786543769,1421.484876115609,808.0917009043
2013-11-27,CECAFA Cup,ZANZIBAR,SOUTH SUDAN,2,1,1265.2749403621556,809.6030227151067,1267.8328317032617,807.8977618210358
2013-11-27,Friendly,SEYCHELLES,MALDIVES,3,1,1016.3576036095459,1168.1457253280696,1034.9835435193238,1155.7284320548843
2013-11-27,CECAFA Cup,KENYA,ETHIOPIA,0,0,1449.9623327548243,1470.1532222598996,1451.0072096785686,1469.45663764407
2013-11-28,CECAFA Cup,BURUNDI,SOMALIA,2,0,1344.6388564983943,833.9908658847905,1346.6281180292035,832.6646915309177
2013-11-28,CECAFA Cup,TANZANIA,ZAMBIA,1,1,1445.540757647946,1635.9864941221438,1454.5250986759804,1629.9969334367875
2013-11-29,Friendly,SEYCHELLES,MALDIVES,2,1,1034.9835435193238,1155.7284320548843,1051.7942712042754,1144.5212802649166
2013-11-29,CECAFA Cup,SUDAN,ERITREA,3,0,1415.9126120010983,1098.0553406532174,1421.6369908119457,1094.2390881126523
2013-11-29,CECAFA Cup,UGANDA,RWANDA,1,0,1600.213032287351,1396.487938756328,1609.147470981669,1390.5316462934495
2013-11-30,Friendly,DOMINICA,SAINT LUCIA,0,1,932.077509522673,1041.7239202058124,926.2438094860526,1050.4744702607431
2013-11-30,CECAFA Cup,ETHIOPIA,ZANZIBAR,3,1,1469.45663764407,1267.8328317032617,1478.9032583099915,1261.5350845926473
2013-11-30,CECAFA Cup,KENYA,SOUTH SUDAN,3,1,1451.0072096785686,807.8977618210358,1451.9607436430801,807.2620725113615
2013-12-01,Friendly,DOMINICA,SAINT LUCIA,1,0,926.2438094860526,1050.4744702607431,943.166454352999,1039.192707016112
2013-12-01,CECAFA Cup,SOMALIA,TANZANIA,0,1,832.6646915309177,1454.5250986759804,831.9810859773006,1455.5505070064062
2013-12-01,CECAFA Cup,ZAMBIA,BURUNDI,1,0,1629.9969334367875,1346.6281180292035,1636.1834992525214,1342.5037408187143
2013-12-02,CECAFA Cup,SUDAN,RWANDA,1,0,1421.6369908119457,1390.5316462934495,1438.8494108924601,1379.0566995731067
2013-12-02,CECAFA Cup,ERITREA,UGANDA,0,3,1094.2390881126523,1609.147470981669,1092.8845736266633,1611.1792427106525
2013-12-03,CECAFA Cup,KENYA,ZANZIBAR,2,0,1451.9607436430801,1261.5350845926473,1461.8788276754804,1254.9230285710473
2013-12-03,CECAFA Cup,SOUTH SUDAN,ETHIOPIA,0,2,807.2620725113615,1478.9032583099915,806.7206923015058,1479.715328624775
2013-12-04,CECAFA Cup,SOMALIA,ZAMBIA,0,4,831.9810859773006,1636.1834992525214,831.7026868529276,1636.601097939081
2013-12-04,CECAFA Cup,TANZANIA,BURUNDI,1,0,1455.5505070064062,1342.5037408187143,1468.509127949289,1333.8646601901257
2013-12-05,CECAFA Cup,RWANDA,ERITREA,1,0,1379.0566995731067,1092.8845736266633,1385.1602236761548,1088.8155575579644
2013-12-05,CECAFA Cup,UGANDA,SUDAN,1,0,1611.1792427106525,1438.8494108924601,1621.4047171815532,1432.0324279118595
2013-12-07,CECAFA Cup,KENYA,RWANDA,1,0,1461.8788276754804,1385.1602236761548,1476.6719774690644,1375.2981238137654
2013-12-07,CECAFA Cup,UGANDA,TANZANIA,2,2,1621.4047171815532,1468.509127949289,1616.4402987538228,1475.9557555908843
2013-12-08,CECAFA Cup,ETHIOPIA,SUDAN,0,2,1479.715328624775,1432.0324279118595,1464.715017747605,1454.5328942276144
2013-12-08,CECAFA Cup,ZAMBIA,BURUNDI,4,3,1636.601097939081,1333.8646601901257,1642.2322186449078,1330.1105797195746
2013-12-10,CECAFA Cup,ZAMBIA,SUDAN,1,2,1642.2322186449078,1454.5328942276144,1623.4182616179457,1482.7538297680574
2013-12-10,CECAFA Cup,KENYA,TANZANIA,1,0,1476.6719774690644,1475.9557555908843,1495.5330160762574,1463.3817298527556
2013-12-12,CECAFA Cup,TANZANIA,ZAMBIA,1,1,1463.3817298527556,1623.4182616179457,1471.1323706913363,1618.2511677255586
2013-12-12,CECAFA Cup,KENYA,SUDAN,2,0,1495.5330160762574,1482.7538297680574,1514.6050715130502,1470.0391261435288
2013-12-14,Friendly,LIBYA,MALI,1,0,1641.3109744888163,1604.0133514339052,1652.5635216806413,1596.5116533060218
2013-12-21,Friendly,QATAR,BAHRAIN,1,1,1655.2761320595937,1670.3594771496587,1655.7967653014848,1670.0123883217314
2013-12-25,WAFF Championship,OMAN,BAHRAIN,0,0,1760.5958970560098,1670.0123883217314,1757.5362675391193,1674.6018325970672
2013-12-25,WAFF Championship,QATAR,PALESTINE,1,0,1655.7967653014848,1363.5347518212923,1661.7229941289893,1359.583932602956
2013-12-26,WAFF Championship,JORDAN,LEBANON,0,0,1787.8714683848368,1556.9794640876235,1780.8947827020606,1567.4444926117876
2013-12-28,WAFF Championship,BAHRAIN,IRAQ,0,0,1674.6018325970672,1687.3267854352246,1675.2607944269762,1686.8874775486186
2013-12-28,WAFF Championship,PALESTINE,SAUDI ARABIA,0,0,1359.583932602956,1717.045923937957,1373.506033404024,1707.7645234039117
2013-12-28,Friendly,BASQUE COUNTRY,PERU,6,0,1369.937566511263,1895.4148882745815,1399.6925703091867,1875.5782190759658
2013-12-28,Friendly,GALICIA,OCCITANIA,1,7,892.5299820945022,951.1270573128799,883.8675599929621,964.12069046519
2013-12-29,WAFF Championship,LEBANON,KUWAIT,0,2,1567.4444926117876,1737.9506108190967,1560.2480677711164,1748.7452480801032
2013-12-30,Friendly,CATALONIA,CAPE VERDE,4,1,1178.1521116739852,1513.7134179461411,1202.2588214134378,1497.6422781198394
2013-12-31,WAFF Championship,IRAQ,OMAN,0,0,1686.8874775486186,1757.5362675391193,1690.4980344976477,1755.1292295730998
2013-12-31,WAFF Championship,QATAR,SAUDI ARABIA,4,1,1661.7229941289893,1707.7645234039117,1685.1501749157026,1692.1464028794362
2014-01-01,WAFF Championship,KUWAIT,JORDAN,1,2,1748.7452480801032,1780.8947827020606,1737.3078575568852,1798.0508684868878
2014-01-04,WAFF Championship,BAHRAIN,JORDAN,0,1,1675.2607944269762,1798.0508684868878,1666.9372788357407,1810.536141873741
2014-01-04,Friendly,NAMIBIA,GHANA,0,1,1369.7417621597672,1828.0493903058389,1368.6208978318764,1829.730686797675
2014-01-04,Friendly,NIGERIA,ETHIOPIA,2,1,1795.7328462418461,1464.715017747605,1798.995948210711,1462.5396164350284
2014-01-04,WAFF Championship,QATAR,KUWAIT,3,0,1685.1501749157026,1737.3078575568852,1708.9345620209983,1721.451599486688
2014-01-07,WAFF Championship,BAHRAIN,KUWAIT,0,0,1666.9372788357407,1721.451599486688,1669.7386145639598,1719.5840423345421
2014-01-07,WAFF Championship,QATAR,JORDAN,2,0,1708.9345620209983,1810.536141873741,1734.365136947367,1793.5824252561617
2014-01-07,Friendly,ZIMBABWE,GABON,2,0,1475.640790775053,1574.4600612162826,1492.4971287036765,1563.2225025972002
2014-01-15,Friendly,MOLDOVA,NORWAY,1,2,1448.2085647834158,1755.6220186429077,1445.7626472881143,1759.2908948858599
2014-01-17,Friendly,MOLDOVA,SWEDEN,1,2,1445.7626472881143,1931.6250026542054,1444.7967361176134,1933.073869409957
2014-01-18,Friendly,NORWAY,POLAND,0,3,1759.2908948858599,1769.5020794888428,1750.3612064569988,1782.8966121321344
2014-01-20,Friendly,MOLDOVA,POLAND,0,1,1444.7967361176134,1782.8966121321344,1442.697377664859,1786.0456498112658
2014-01-21,Friendly,ICELAND,SWEDEN,0,2,1653.2578378962573,1933.073869409957,1650.3277118467197,1937.4690584842635
2014-01-22,Friendly,CHILE,COSTA RICA,4,0,2084.5532376955803,1899.4311931272614,2091.932706801538,1894.5115470566227
2014-01-24,Friendly,OMAN,FINLAND,0,0,1755.1292295730998,1746.4716729435236,1754.9299232147348,1746.770632481071
2014-01-25,Friendly,COSTA RICA,SOUTH KOREA,0,1,1894.5115470566227,1869.454954391854,1885.5067983108195,1882.9620775105589
2014-01-29,Friendly,MEXICO,SOUTH KOREA,4,0,1951.3462704509714,1882.9620775105589,1962.948024798378,1875.2275746122878
2014-01-31,AFC Asian Cup qualification,OMAN,JORDAN,0,0,1754.9299232147348,1793.5824252561617,1756.9242175555125,1792.2528956956432
2014-02-01,Friendly,UNITED STATES,SOUTH KOREA,2,0,2027.3657728677651,1875.2275746122878,2035.1287845200764,1870.0522335107469
2014-02-04,AFC Asian Cup qualification,SINGAPORE,JORDAN,1,3,1421.484876115609,1792.2528956956432,1418.6915896275202,1796.4428254277764
2014-02-19,Friendly,LEBANON,PAKISTAN,3,1,1560.2480677711164,987.4875459118158,1561.1898002340488,986.859724269861
2014-02-21,Friendly,IRAQ,NORTH KOREA,2,0,1690.4980344976477,1675.1120742358423,1703.1138628562896,1666.7015219967477
2014-02-23,Friendly,SEALAND,CHAGOS ISLANDS,4,2,765.8790648234634,827.7685815997854,781.4058531831678,817.4173893599825
2014-03-01,Friendly,GIBRALTAR,FAROE ISLANDS,1,4,1077.9195201291534,1181.8529714984918,1071.392391859231,1191.6436639033752
2014-03-01,Friendly,MALAYSIA,PHILIPPINES,0,0,1355.8639048531454,1274.4009668608373,1354.021785633136,1277.1641456908515
2014-03-03,AFC Asian Cup qualification,IRAN,KUWAIT,3,2,1869.2919207813509,1719.5840423345421,1880.517233826387,1712.1005003045182
2014-03-05,Friendly,PORTUGAL,CAMEROON,5,1,2025.3251427621674,1729.9041325145715,2029.7715610604525,1726.939853649048
2014-03-05,Friendly,POLAND,SCOTLAND,0,1,1786.0456498112658,1805.6581206993433,1778.119320321237,1817.5476149343863
2014-03-05,Friendly,PHILIPPINES,AZERBAIJAN,0,1,1277.1641456908515,1505.802327722531,1273.6116173968364,1511.1311201635533
2014-03-05,AFC Asian Cup qualification,OMAN,SINGAPORE,3,1,1756.9242175555125,1418.6915896275202,1761.8693972911205,1415.3948031371149
2014-03-05,Friendly,NAMIBIA,TANZANIA,1,1,1368.6208978318764,1471.1323706913363,1372.0622311172754,1468.8381485010702
2014-03-05,Friendly,MONTENEGRO,GHANA,1,0,1527.3277197319605,1829.730686797675,1548.7675022960027,1815.4374984216468
2014-03-05,Friendly,MOROCCO,GABON,1,1,1611.1637458543428,1563.2225025972002,1610.0668110410456,1564.867904817146
2014-03-05,AFC Asian Cup qualification,QATAR,BAHRAIN,0,0,1734.365136947367,1669.7386145639598,1732.1584081838346,1673.0487077092585
2014-03-05,Friendly,MAURITANIA,NIGER,1,1,1134.4672122734892,1373.1048365170475,1141.618700386931,1368.337177774753
2014-03-05,Friendly,MALI,SENEGAL,1,1,1596.5116533060218,1657.1786241067177,1598.5859769983322,1655.7957416451775
2014-03-05,Friendly,MALAWI,ZIMBABWE,1,4,1440.132802933976,1492.4971287036765,1432.3089915391506,1504.232845795915
2014-03-05,Friendly,MOZAMBIQUE,ANGOLA,1,1,1465.5541965140078,1566.6014935989317,1468.9490620975828,1564.3382498765484
2014-03-05,Friendly,ZAMBIA,UGANDA,2,1,1618.2511677255586,1616.4402987538228,1630.7854958618177,1608.0840799963166
2014-03-05,Friendly,WALES,ICELAND,3,1,1704.306062630659,1650.3277118467197,1715.471624234202,1642.8840041110243
2014-03-05,Friendly,RUSSIA,ARMENIA,2,0,1912.9143074048952,1625.5291903655814,1917.1521862126162,1622.7039378271006
2014-03-05,AFC Asian Cup qualification,SAUDI ARABIA,INDONESIA,1,0,1692.1464028794362,1392.3661390911475,1697.8595617889655,1388.5573664847948
2014-03-05,Friendly,SOUTH AFRICA,BRAZIL,0,5,1724.1194987865986,2222.313675324058,1723.0441661818388,2223.9266742311975
2014-03-05,Friendly,SPAIN,ITALY,1,0,2209.0071334215068,2015.9708023108324,2215.247813582775,2011.8103488699867
2014-03-05,Friendly,SAINT LUCIA,JAMAICA,0,5,1039.192707016112,1693.4761436885196,1038.7404472361002,1694.1545333585375
2014-03-05,Friendly,SWITZERLAND,CROATIA,2,2,1937.8976852128221,1899.692890671118,1937.0215159223383,1901.0071446068437
2014-03-05,AFC Asian Cup qualification,THAILAND,LEBANON,2,5,1559.5065366979738,1561.1898002340488,1545.77339471719,1581.7895132052247
2014-03-05,Friendly,TURKEY,SWEDEN,2,1,1829.089764473552,1937.4690584842635,1845.4975043661148,1926.530565222555
2014-03-05,Friendly,UKRAINE,UNITED STATES,2,0,1928.649077223727,2035.1287845200764,1945.772450857799,2023.7132020973618
2014-03-05,AFC Asian Cup qualification,UZBEKISTAN,UNITED ARAB EMIRATES,1,1,1786.2658618764149,1788.2945939937254,1786.3709655693337,1788.2245248651127
2014-03-05,AFC Asian Cup qualification,VIETNAM,HONG KONG,3,1,1400.591341394147,1304.6704870592682,1415.059688452299,1295.0249223538335
2014-03-05,Friendly,NORTH MACEDONIA,LATVIA,2,1,1617.8137240428102,1540.6608131242835,1627.6608212187987,1534.0960816736244
2014-03-05,AFC Asian Cup qualification,YEMEN,MALAYSIA,1,2,1333.6684135757878,1354.021785633136,1321.8056999526868,1371.8158560677873
2014-03-05,Friendly,ROMANIA,ARGENTINA,0,0,1838.7882541412323,2156.67596194085,1847.470274665335,2150.8879482581146
2014-03-05,Friendly,LUXEMBOURG,CAPE VERDE,0,0,1276.864371788946,1497.6422781198394,1283.6058935058363,1493.1479303085794
2014-03-05,Friendly,ENGLAND,DENMARK,1,0,2028.7486415629983,1875.3170224289674,2036.11990004791,1870.402850105693
2014-03-05,Friendly,KAZAKHSTAN,LITHUANIA,1,1,1380.3483762162155,1531.8458332921898,1385.2727030867836,1528.562948711811
2014-03-05,Friendly,KOSOVO,HAITI,0,0,817.0833022735385,1473.160831462453,828.5460417930149,1465.5190051161353
2014-03-05,Friendly,ALBANIA,MALTA,2,0,1609.7007421112194,1298.9266731282942,1613.4812315638876,1296.4063468265153
2014-03-05,Friendly,ALGERIA,SLOVENIA,2,0,1703.6921000303598,1768.0138109039292,1719.3083108908284,1757.6030036636168
2014-03-05,Friendly,ANDORRA,MOLDOVA,0,3,903.2294572772893,1442.697377664859,902.4403925675867,1443.8809747294126
2014-03-05,Friendly,AUSTRALIA,ECUADOR,3,4,1896.4618450809608,2009.4090440096625,1890.7002884358917,2018.051378977266
2014-03-05,Friendly,AUSTRIA,URUGUAY,1,1,1786.5141849033275,2073.9838705462234,1794.6631419924238,2068.551232486826
2014-03-05,Friendly,BELGIUM,IVORY COAST,2,2,1915.7877126285928,1861.7007123225972,1914.5522774582591,1863.5538650780977
2014-03-05,Friendly,BOSNIA AND HERZEGOVINA,EGYPT,0,2,1840.4391575762597,1824.287863784643,1831.230364996918,1838.1010526536554
2014-03-05,Friendly,BOTSWANA,SOUTH SUDAN,3,0,1477.352324405086,806.7206923015058,1477.9215435664225,806.3412128606147
2014-03-05,Friendly,BULGARIA,BELARUS,2,1,1724.31953178343,1662.120435144391,1734.6876299539508,1655.208369697377
2014-03-05,Friendly,BURUNDI,RWANDA,1,1,1330.1105797195746,1375.2981238137654,1331.6625611249472,1374.2634695435172
2014-03-05,Friendly,COLOMBIA,TUNISIA,1,1,2083.6915887378555,1665.939087072642,2077.016535508682,1675.951666916402
2014-03-05,Friendly,CYPRUS,NORTHERN IRELAND,0,0,1513.5787740770963,1544.5727932663756,1514.6464388967315,1543.8610167199522
2014-03-05,Friendly,BURKINA FASO,COMOROS,1,1,1620.498805322053,823.7160015542429,1612.6601524470968,835.4739808666769
2014-03-05,Friendly,FRANCE,NETHERLANDS,2,0,1996.4733839436374,2099.857678792389,2013.489262212132,2088.5137599467257
2014-03-05,AFC Asian Cup qualification,JORDAN,SYRIA,2,1,1796.4428254277764,1567.988675481834,1804.4426933094776,1562.6554302273667
2014-03-05,Friendly,JAPAN,NEW ZEALAND,4,2,1936.7230797201285,1662.086161123615,1941.2285774937645,1659.0824959411912
2014-03-05,Friendly,REPUBLIC OF IRELAND,SERBIA,1,2,1829.7846458647816,1842.960895165534,1821.703057297274,1855.0832780167957
2014-03-05,AFC Asian Cup qualification,IRAQ,CHINA,3,1,1703.1138628562896,1774.737967854873,1726.9387912005498,1758.854682292033
2014-03-05,Friendly,IRAN,GUINEA,1,2,1880.517233826387,1603.7543010909474,1866.5553854080129,1624.6970737185084
2014-03-05,Friendly,INDIA,BANGLADESH,2,2,1293.1424504608567,1039.576700695761,1288.1588043617116,1047.0521698444788
2014-03-05,Friendly,ISRAEL,SLOVAKIA,1,3,1720.6803032447779,1729.3688870990425,1712.100325620537,1742.238853535404
2014-03-05,Friendly,GREECE,SOUTH KOREA,0,2,1936.56437342549,1870.0522335107469,1926.100007475407,1885.7487824358716
2014-03-05,Friendly,GIBRALTAR,ESTONIA,0,2,1071.392391859231,1589.9737463148126,1070.5458450995266,1591.2435664543696
2014-03-05,Friendly,CZECH REPUBLIC,NORWAY,2,2,1847.6849580194994,1750.3612064569988,1845.5008268704119,1753.6374031806301
2014-03-05,Friendly,GERMANY,CHILE,1,0,2166.063870438611,2091.932706801538,2176.0155183497986,2085.2982748607465
2014-03-05,Friendly,GEORGIA,LIECHTENSTEIN,2,0,1547.8977522064445,1145.9261393209806,1550.2731043301358,1144.34257123852
2014-03-05,Friendly,HUNGARY,FINLAND,1,2,1780.3932429317433,1746.770632481071,1771.1828724211584,1760.5861882469483
2014-03-07,Friendly,LESOTHO,ESWATINI,0,1,1283.5680066750758,1169.006207360027,1272.494429728905,1185.6165727792832
2014-03-09,Friendly,LESOTHO,ESWATINI,0,0,1272.494429728905,1185.6165727792832,1270.5346700404377,1188.5562123119842
2014-03-15,Muratti Vase,ALDERNEY,GUERNSEY,0,4,571.9005846906501,1247.6043686987132,571.3233660453418,1248.4701966666757
2014-03-19,Friendly,SAINT LUCIA,MARTINIQUE,0,0,1038.7404472361002,1421.2153344885076,1048.350102098376,1414.8088979136571
2014-03-25,Friendly,YEMEN,NEPAL,2,0,1321.8056999526868,1031.8167059904042,1325.9905245663288,1029.026822914643
2014-03-26,Friendly,ANDORRA,INDONESIA,0,1,902.4403925675867,1388.5573664847948,901.4758148726515,1390.0042330271976
2014-03-27,Friendly,ARUBA,GUAM,2,2,861.8552425961263,817.2929391240534,860.8347474940263,818.8236817772035
2014-03-29,Friendly,CUBA,INDONESIA,1,0,1519.1321869302558,1390.0042330271976,1527.2536057008372,1384.58995384681
2014-03-30,Friendly,ARUBA,GUAM,2,0,860.8347474940263,818.8236817772035,872.4463693298677,811.0826005533092
2014-04-06,Friendly,ELLAN VANNIN,MONACO,10,0,800.0,802.7725792315339,818.1436391920901,790.6768197701405
2014-04-12,African Cup of Nations qualification,MAURITANIA,MAURITIUS,1,0,1141.618700386931,1069.0624372356847,1156.6281372540586,1059.056145990933
2014-04-13,Friendly,AFGHANISTAN,KYRGYZSTAN,0,0,1017.7145656244497,1124.394131421473,1021.2875609006126,1122.0121345706978
2014-04-15,Friendly,YEMEN,CHAD,0,0,1325.9905245663288,1256.1030262746622,1324.4026640550087,1258.4848170416424
2014-04-17,Friendly,GUADELOUPE,FRENCH GUIANA,3,2,1404.2137620089593,1171.697122467831,1409.4493448631915,1168.206733898343
2014-04-20,African Cup of Nations qualification,MAURITIUS,MAURITANIA,0,2,1059.056145990933,1156.6281372540586,1049.4686889795626,1171.009322771114
2014-04-26,Friendly,TANZANIA,BURUNDI,0,3,1468.8381485010702,1331.6625611249472,1456.1834500890243,1350.644608743016
2014-04-27,Friendly,PHILIPPINES,MALAYSIA,0,0,1273.6116173968364,1371.8158560677873,1276.9159387787195,1369.612975146532
2014-05-02,Windward Islands Tournament,GRENADA,SAINT LUCIA,0,1,1205.5600165772687,1048.350102098376,1187.618362864212,1075.262582667961
2014-05-04,Windward Islands Tournament,DOMINICA,GRENADA,3,5,943.166454352999,1187.618362864212,937.9741157156072,1195.4068708202997
2014-05-05,Friendly,SEALAND,CHAGOS ISLANDS,1,1,781.4058531831678,817.4173893599825,782.6452125152974,816.5911498052294
2014-05-10,Friendly,VATICAN CITY,MONACO,0,2,780.7059166444753,790.6768197701405,772.1583947158958,803.4981026630097
2014-05-10,Palestine International Championship,PALESTINE,JORDAN,1,0,1373.506033404024,1804.4426933094776,1408.3869516426694,1781.1887478170474
2014-05-11,Muratti Vase,JERSEY,GUERNSEY,1,4,1231.8365544569415,1248.4701966666757,1218.6967316415232,1268.1799308898032
2014-05-11,Palestine International Championship,PAKISTAN,SRI LANKA,3,0,986.859724269861,925.7375492656485,1003.9552114723872,914.3405577972976
2014-05-12,Friendly,AFGHANISTAN,KYRGYZSTAN,1,0,1021.2875609006126,1122.0121345706978,1037.4413998600069,1111.242908597768
2014-05-13,Friendly,GERMANY,POLAND,0,0,2176.0155183497986,1778.119320321237,2169.486157166938,1787.913362095528
2014-05-14,Friendly,KUWAIT,AFGHANISTAN,3,2,1712.1005003045182,1037.4413998600069,1712.6085516594478,1037.1026989567204
2014-05-14,Palestine International Championship,JORDAN,PAKISTAN,1,0,1781.1887478170474,1003.9552114723872,1781.6148216687534,1003.6711622379165
2014-05-14,Palestine International Championship,PALESTINE,SRI LANKA,3,0,1408.3869516426694,914.3405577972976,1410.663719452494,912.8227125907479
2014-05-16,Friendly,KUWAIT,KYRGYZSTAN,2,2,1712.6085516594478,1111.242908597768,1705.0952828856173,1122.5128117585139
2014-05-17,Palestine International Championship,PALESTINE,PAKISTAN,3,0,1410.663719452494,1003.6711622379165,1414.2918818713624,1001.2523872920042
2014-05-17,Palestine International Championship,SRI LANKA,JORDAN,0,4,912.8227125907479,1781.6148216687534,912.6301822527087,1781.9036171758123
2014-05-17,Friendly,SOMALILAND,SEALAND,2,2,800.0,782.6452125152974,799.6007232752484,783.2441276024248
2014-05-17,African Cup of Nations qualification,SÃO TOMÉ AND PRÍNCIPE,BENIN,0,2,925.1189656501235,1479.7331605451689,924.0776296512767,1481.2951645434393
2014-05-17,African Cup of Nations qualification,MALAWI,CHAD,2,0,1432.3089915391506,1258.4848170416424,1442.9543045924922,1251.387941672748
2014-05-17,African Cup of Nations qualification,NAMIBIA,CONGO,1,0,1372.0622311172754,1463.262568373579,1395.8125066105592,1447.4290513780563
2014-05-17,African Cup of Nations qualification,MAURITANIA,EQUATORIAL GUINEA,1,0,1171.009322771114,1247.65244470774,1194.0122605530034,1232.317152853147
2014-05-17,Friendly,NETHERLANDS,ECUADOR,1,1,2088.5137599467257,2018.051378977266,2086.913187941226,2020.4522369855154
2014-05-18,African Cup of Nations qualification,TANZANIA,ZIMBABWE,1,0,1456.1834500890243,1504.232845795915,1477.6807310649428,1489.9013251453025
2014-05-18,African Cup of Nations qualification,MOZAMBIQUE,SOUTH SUDAN,5,0,1468.9490620975828,806.3412128606147,1469.9200620292063,805.6938795728657
2014-05-18,African Cup of Nations qualification,MADAGASCAR,UGANDA,2,1,1185.8742143438085,1608.0840799963166,1220.616908871107,1584.9222836447843
2014-05-18,African Cup of Nations qualification,LIBYA,RWANDA,0,0,1652.5635216806413,1374.2634695435172,1644.5882962398248,1386.226307704742
2014-05-18,African Cup of Nations qualification,LIBERIA,LESOTHO,1,0,1418.0627866048544,1270.5346700404377,1429.387375058587,1262.984944404616
2014-05-18,African Cup of Nations qualification,KENYA,COMOROS,1,0,1514.6050715130502,835.4739808666769,1515.3481616123759,834.9785874671265
2014-05-18,African Cup of Nations qualification,CENTRAL AFRICAN REPUBLIC,GUINEA-BISSAU,0,0,1131.020068136867,1188.1154483751684,1133.9517319671468,1186.1610058216486
2014-05-18,African Cup of Nations qualification,BURUNDI,BOTSWANA,0,0,1350.644608743016,1477.9215435664225,1356.9586415763001,1473.7121883442333
2014-05-18,Friendly,BELARUS,IRAN,0,0,1655.208369697377,1866.5553854080129,1661.7235689915128,1862.2119192119223
2014-05-18,African Cup of Nations qualification,ESWATINI,SIERRA LEONE,1,1,1188.5562123119842,1397.496472811459,1198.240746691428,1391.0401165584965
2014-05-19,AFC Challenge Cup,MALDIVES,MYANMAR,2,3,1144.5212802649166,1193.5712332433948,1133.6883874033508,1209.8205725357436
2014-05-19,AFC Challenge Cup,PALESTINE,KYRGYZSTAN,1,0,1414.2918818713624,1122.5128117585139,1420.2320161883133,1118.5527222138799
2014-05-20,Palestine International Championship,PALESTINE,JORDAN,1,0,1420.2320161883133,1781.9036171758123,1453.8413685863386,1759.4973822437955
2014-05-20,AFC Challenge Cup,TURKMENISTAN,LAOS,5,1,1344.3063003781417,983.7001031000995,1349.121790599231,980.48977628604
2014-05-20,Friendly,FRENCH GUIANA,SURINAME,0,0,1168.206733898343,1196.5313757352637,1169.182870759097,1195.8806178280943
2014-05-20,AFC Challenge Cup,PHILIPPINES,AFGHANISTAN,0,0,1276.9159387787195,1037.1026989567204,1269.7383203749696,1047.869126562345
2014-05-21,Friendly,BURKINA FASO,SENEGAL,1,1,1612.6601524470968,1655.7957416451775,1614.142394838587,1654.8075800508507
2014-05-21,AFC Challenge Cup,MYANMAR,PALESTINE,0,2,1209.8205725357436,1453.8413685863386,1204.6178747286365,1461.645415296999
2014-05-21,Friendly,FINLAND,CZECH REPUBLIC,2,2,1760.5861882469483,1845.5008268704119,1763.4620020776533,1843.5836176499417
2014-05-21,Friendly,KOSOVO,TURKEY,1,6,828.5460417930149,1845.4975043661148,828.4888402894306,1845.5833066214911
2014-05-21,Friendly,LIECHTENSTEIN,BELARUS,1,5,1144.34257123852,1661.7235689915128,1143.4129723665608,1663.1179672994515
2014-05-21,AFC Challenge Cup,MALDIVES,KYRGYZSTAN,2,0,1133.6883874033508,1118.5527222138799,1152.6263665171,1105.927402804714
2014-05-22,AFC Challenge Cup,AFGHANISTAN,TURKMENISTAN,3,1,1047.869126562345,1349.121790599231,1081.526847478616,1326.6833099883836
2014-05-22,Friendly,HUNGARY,DENMARK,2,2,1771.1828724211584,1870.402850105693,1774.519589955455,1868.1783717494952
2014-05-22,AFC Challenge Cup,LAOS,PHILIPPINES,0,2,980.48977628604,1269.7383203749696,976.2899200321697,1276.038104755775
2014-05-22,Friendly,UKRAINE,NIGER,2,1,1945.772450857799,1368.337177774753,1946.6483393159701,1367.7532521359722
